train_number,coach_number,class,num_seats,price_per_km
12171,A3,1A,48,6
12171,B1,2A,56,4
12171,B2,2A,56,4
12171,C1,3A,56,2
12171,C2,3A,56,2
12171,C3,3A,56,2
12171,D1,3E,72,4
12171,D2,3E,72,4
12171,D3,3E,72,4
12171,D4,3E,72,4
12171,E1,EC,72,5
12171,E2,EC,72,5
12171,E3,EC,72,5
12171,E4,EC,72,5
12171,F1,CC,72,3
12171,F2,CC,72,3
12171,F3,CC,72,3
12171,F4,CC,72,3
12171,F5,CC,72,3
12171,S1,SL,84,1.5
12171,S2,SL,84,1.5
12171,S3,SL,84,1.5
12171,S4,SL,84,1.5
12171,S5,SL,84,1.5
12171,S1,2S,84,1
12171,S2,2S,84,1
12172,A1,1A,48,6
12172,A2,1A,48,6
12172,A3,1A,48,6
12172,B1,2A,56,4
12172,C1,3A,56,2
12172,C2,3A,56,2
12172,C3,3A,56,2
12172,D1,3E,72,4
12172,D2,3E,72,4
12172,D3,3E,72,4
12172,D4,3E,72,4
12172,E1,EC,72,5
12172,E2,EC,72,5
12172,F1,CC,72,3
12172,F2,CC,72,3
12172,F3,CC,72,3
12172,F4,CC,72,3
12172,S1,SL,84,1.5
12172,S2,SL,84,1.5
12172,S1,2S,84,1
12172,S2,2S,84,1
12172,S3,2S,84,1
12172,S4,2S,84,1
12172,S5,2S,84,1
12173,A1,1A,48,6
12173,A2,1A,48,6
12173,A3,1A,48,6
12173,B1,2A,56,4
12173,B2,2A,56,4
12173,B3,2A,56,4
12173,B4,2A,56,4
12173,C1,3A,56,2
12173,D1,3E,72,4
12173,D2,3E,72,4
12173,D3,3E,72,4
12173,E1,EC,72,5
12173,E2,EC,72,5
12173,F1,CC,72,3
12173,F2,CC,72,3
12173,F3,CC,72,3
12173,S1,SL,84,1.5
12173,S2,SL,84,1.5
12173,S3,SL,84,1.5
12173,S4,SL,84,1.5
12173,S1,2S,84,1
12173,S2,2S,84,1
12173,S3,2S,84,1
12173,S4,2S,84,1
12173,S5,2S,84,1
12174,A1,1A,48,6
12174,A2,1A,48,6
12174,A3,1A,48,6
12174,B1,2A,56,4
12174,B2,2A,56,4
12174,B3,2A,56,4
12174,B4,2A,56,4
12174,C1,3A,56,2
12174,C2,3A,56,2
12174,C3,3A,56,2
12174,C4,3A,56,2
12174,D1,3E,72,4
12174,D2,3E,72,4
12174,D3,3E,72,4
12174,D4,3E,72,4
12174,D5,3E,72,4
12174,E1,EC,72,5
12174,F1,CC,72,3
12174,F2,CC,72,3
12174,F3,CC,72,3
12174,F4,CC,72,3
12174,F5,CC,72,3
12174,S1,SL,84,1.5
12174,S2,SL,84,1.5
12174,S3,SL,84,1.5
12174,S1,2S,84,1
12174,S2,2S,84,1
12174,S3,2S,84,1
12174,S4,2S,84,1
12175,A1,1A,48,6
12175,A2,1A,48,6
12175,A3,1A,48,6
12175,A4,1A,48,6
12175,B1,2A,56,4
12175,B2,2A,56,4
12175,B3,2A,56,4
12175,B4,2A,56,4
12175,C1,3A,56,2
12175,C2,3A,56,2
12175,C3,3A,56,2
12175,D1,3E,72,4
12175,D2,3E,72,4
12175,D3,3E,72,4
12175,E1,EC,72,5
12175,F1,CC,72,3
12175,F2,CC,72,3
12175,S1,SL,84,1.5
12175,S2,SL,84,1.5
12175,S3,SL,84,1.5
12175,S1,2S,84,1
12175,S2,2S,84,1
12175,S3,2S,84,1
12175,S4,2S,84,1
12175,S5,2S,84,1
12176,A1,1A,48,6
12176,B1,2A,56,4
12176,C1,3A,56,2
12176,C2,3A,56,2
12176,D1,3E,72,4
12176,E1,EC,72,5
12176,E2,EC,72,5
12176,E3,EC,72,5
12176,E4,EC,72,5
12176,E5,EC,72,5
12176,F1,CC,72,3
12176,F2,CC,72,3
12176,F3,CC,72,3
12176,S1,SL,84,1.5
12176,S2,SL,84,1.5
12176,S1,2S,84,1
12177,A1,1A,48,6
12177,A2,1A,48,6
12177,A3,1A,48,6
12177,A4,1A,48,6
12177,A5,1A,48,6
12177,B1,2A,56,4
12177,B2,2A,56,4
12177,B3,2A,56,4
12177,B4,2A,56,4
12177,B5,2A,56,4
12177,C1,3A,56,2
12177,C2,3A,56,2
12177,C3,3A,56,2
12177,C4,3A,56,2
12177,D1,3E,72,4
12177,D2,3E,72,4
12177,D3,3E,72,4
12177,E1,EC,72,5
12177,F1,CC,72,3
12177,F2,CC,72,3
12177,F3,CC,72,3
12177,F4,CC,72,3
12177,S1,SL,84,1.5
12177,S2,SL,84,1.5
12177,S1,2S,84,1
12177,S2,2S,84,1
12178,A1,1A,48,6
12178,A2,1A,48,6
12178,A3,1A,48,6
12178,B1,2A,56,4
12178,B2,2A,56,4
12178,B3,2A,56,4
12178,B4,2A,56,4
12178,B5,2A,56,4
12178,C1,3A,56,2
12178,C2,3A,56,2
12178,C3,3A,56,2
12178,D1,3E,72,4
12178,D2,3E,72,4
12178,D3,3E,72,4
12178,D4,3E,72,4
12178,D5,3E,72,4
12178,E1,EC,72,5
12178,E2,EC,72,5
12178,E3,EC,72,5
12178,E4,EC,72,5
12178,F1,CC,72,3
12178,F2,CC,72,3
12178,F3,CC,72,3
12178,F4,CC,72,3
12178,S1,SL,84,1.5
12178,S1,2S,84,1
12178,S2,2S,84,1
12178,S3,2S,84,1
12178,S4,2S,84,1
12179,A1,1A,48,6
12179,A2,1A,48,6
12179,B1,2A,56,4
12179,B2,2A,56,4
12179,B3,2A,56,4
12179,B4,2A,56,4
12179,B5,2A,56,4
12179,C1,3A,56,2
12179,D1,3E,72,4
12179,D2,3E,72,4
12179,D3,3E,72,4
12179,D4,3E,72,4
12179,D5,3E,72,4
12179,E1,EC,72,5
12179,F1,CC,72,3
12179,F2,CC,72,3
12179,F3,CC,72,3
12179,S1,SL,84,1.5
12179,S2,SL,84,1.5
12179,S1,2S,84,1
12180,A1,1A,48,6
12180,A2,1A,48,6
12180,A3,1A,48,6
12180,B1,2A,56,4
12180,C1,3A,56,2
12180,D1,3E,72,4
12180,D2,3E,72,4
12180,D3,3E,72,4
12180,E1,EC,72,5
12180,E2,EC,72,5
12180,E3,EC,72,5
12180,F1,CC,72,3
12180,S1,SL,84,1.5
12180,S2,SL,84,1.5
12180,S1,2S,84,1
12180,S2,2S,84,1
12180,S3,2S,84,1
12180,S4,2S,84,1
12180,S5,2S,84,1
12181,A1,1A,48,6
12181,A2,1A,48,6
12181,A3,1A,48,6
12181,A4,1A,48,6
12181,A5,1A,48,6
12181,B1,2A,56,4
12181,B2,2A,56,4
12181,C1,3A,56,2
12181,C2,3A,56,2
12181,D1,3E,72,4
12181,D2,3E,72,4
12181,D3,3E,72,4
12181,D4,3E,72,4
12181,E1,EC,72,5
12181,E2,EC,72,5
12181,F1,CC,72,3
12181,F2,CC,72,3
12181,S1,SL,84,1.5
12181,S2,SL,84,1.5
12181,S3,SL,84,1.5
12181,S4,SL,84,1.5
12181,S1,2S,84,1
12181,S2,2S,84,1
12181,S3,2S,84,1
12181,S4,2S,84,1
12182,A1,1A,48,6
12182,A2,1A,48,6
12182,B1,2A,56,4
12182,B2,2A,56,4
12182,B3,2A,56,4
12182,B4,2A,56,4
12182,C1,3A,56,2
12182,C2,3A,56,2
12182,C3,3A,56,2
12182,D1,3E,72,4
12182,D2,3E,72,4
12182,D3,3E,72,4
12182,D4,3E,72,4
12182,D5,3E,72,4
12182,E1,EC,72,5
12182,E2,EC,72,5
12182,E3,EC,72,5
12182,E4,EC,72,5
12182,E5,EC,72,5
12182,F1,CC,72,3
12182,F2,CC,72,3
12182,S1,SL,84,1.5
12182,S2,SL,84,1.5
12182,S1,2S,84,1
12182,S2,2S,84,1
12182,S3,2S,84,1
12182,S4,2S,84,1
12182,S5,2S,84,1
12183,A1,1A,48,6
12183,A2,1A,48,6
12183,B1,2A,56,4
12183,B2,2A,56,4
12183,B3,2A,56,4
12183,B4,2A,56,4
12183,C1,3A,56,2
12183,C2,3A,56,2
12183,C3,3A,56,2
12183,D1,3E,72,4
12183,D2,3E,72,4
12183,E1,EC,72,5
12183,F1,CC,72,3
12183,S1,SL,84,1.5
12183,S2,SL,84,1.5
12183,S3,SL,84,1.5
12183,S4,SL,84,1.5
12183,S1,2S,84,1
12183,S2,2S,84,1
12183,S3,2S,84,1
12183,S4,2S,84,1
12183,S5,2S,84,1
12184,A1,1A,48,6
12184,B1,2A,56,4
12184,B2,2A,56,4
12184,B3,2A,56,4
12184,C1,3A,56,2
12184,D1,3E,72,4
12184,D2,3E,72,4
12184,D3,3E,72,4
12184,D4,3E,72,4
12184,D5,3E,72,4
12184,E1,EC,72,5
12184,F1,CC,72,3
12184,F2,CC,72,3
12184,S1,SL,84,1.5
12184,S1,2S,84,1
12184,S2,2S,84,1
12185,A1,1A,48,6
12185,A2,1A,48,6
12185,A3,1A,48,6
12185,B1,2A,56,4
12185,B2,2A,56,4
12185,B3,2A,56,4
12185,B4,2A,56,4
12185,C1,3A,56,2
12185,C2,3A,56,2
12185,C3,3A,56,2
12185,C4,3A,56,2
12185,C5,3A,56,2
12185,D1,3E,72,4
12185,D2,3E,72,4
12185,D3,3E,72,4
12185,D4,3E,72,4
12185,E1,EC,72,5
12185,E2,EC,72,5
12185,E3,EC,72,5
12185,E4,EC,72,5
12185,E5,EC,72,5
12185,F1,CC,72,3
12185,F2,CC,72,3
12185,S1,SL,84,1.5
12185,S2,SL,84,1.5
12185,S3,SL,84,1.5
12185,S4,SL,84,1.5
12185,S5,SL,84,1.5
12185,S1,2S,84,1
12185,S2,2S,84,1
12185,S3,2S,84,1
12185,S4,2S,84,1
12186,A1,1A,48,6
12186,A2,1A,48,6
12186,B1,2A,56,4
12186,B2,2A,56,4
12186,B3,2A,56,4
12186,B4,2A,56,4
12186,C1,3A,56,2
12186,C2,3A,56,2
12186,C3,3A,56,2
12186,C4,3A,56,2
12186,D1,3E,72,4
12186,D2,3E,72,4
12186,D3,3E,72,4
12186,D4,3E,72,4
12186,D5,3E,72,4
12186,E1,EC,72,5
12186,E2,EC,72,5
12186,E3,EC,72,5
12186,E4,EC,72,5
12186,F1,CC,72,3
12186,F2,CC,72,3
12186,S1,SL,84,1.5
12186,S2,SL,84,1.5
12186,S3,SL,84,1.5
12186,S1,2S,84,1
12186,S2,2S,84,1
12186,S3,2S,84,1
12187,A1,1A,48,6
12187,A2,1A,48,6
12187,B1,2A,56,4
12187,B2,2A,56,4
12187,B3,2A,56,4
12187,B4,2A,56,4
12187,C1,3A,56,2
12187,C2,3A,56,2
12187,D1,3E,72,4
12187,D2,3E,72,4
12187,D3,3E,72,4
12187,D4,3E,72,4
12187,E1,EC,72,5
12187,E2,EC,72,5
12187,E3,EC,72,5
12187,F1,CC,72,3
12187,F2,CC,72,3
12187,S1,SL,84,1.5
12187,S2,SL,84,1.5
12187,S3,SL,84,1.5
12187,S4,SL,84,1.5
12187,S5,SL,84,1.5
12187,S1,2S,84,1
12187,S2,2S,84,1
12187,S3,2S,84,1
12187,S4,2S,84,1
12187,S5,2S,84,1
12188,A1,1A,48,6
12188,B1,2A,56,4
12188,B2,2A,56,4
12188,B3,2A,56,4
12188,B4,2A,56,4
12188,C1,3A,56,2
12188,C2,3A,56,2
12188,C3,3A,56,2
12188,D1,3E,72,4
12188,D2,3E,72,4
12188,D3,3E,72,4
12188,D4,3E,72,4
12188,D5,3E,72,4
12188,E1,EC,72,5
12188,F1,CC,72,3
12188,F2,CC,72,3
12188,S1,SL,84,1.5
12188,S2,SL,84,1.5
12188,S3,SL,84,1.5
12188,S4,SL,84,1.5
12188,S5,SL,84,1.5
12188,S1,2S,84,1
12188,S2,2S,84,1
12188,S3,2S,84,1
12189,A1,1A,48,6
12189,B1,2A,56,4
12189,B2,2A,56,4
12189,B3,2A,56,4
12189,B4,2A,56,4
12189,C1,3A,56,2
12189,D1,3E,72,4
12189,D2,3E,72,4
12189,D3,3E,72,4
12189,D4,3E,72,4
12189,D5,3E,72,4
12189,E1,EC,72,5
12189,E2,EC,72,5
12189,F1,CC,72,3
12189,F2,CC,72,3
12189,F3,CC,72,3
12189,S1,SL,84,1.5
12189,S2,SL,84,1.5
12189,S3,SL,84,1.5
12189,S4,SL,84,1.5
12189,S5,SL,84,1.5
12189,S1,2S,84,1
12189,S2,2S,84,1
12190,A1,1A,48,6
12190,B1,2A,56,4
12190,B2,2A,56,4
12190,B3,2A,56,4
12190,B4,2A,56,4
12190,B5,2A,56,4
12190,C1,3A,56,2
12190,C2,3A,56,2
12190,C3,3A,56,2
12190,C4,3A,56,2
12190,C5,3A,56,2
12190,D1,3E,72,4
12190,E1,EC,72,5
12190,F1,CC,72,3
12190,F2,CC,72,3
12190,F3,CC,72,3
12190,F4,CC,72,3
12190,F5,CC,72,3
12190,S1,SL,84,1.5
12190,S2,SL,84,1.5
12190,S3,SL,84,1.5
12190,S1,2S,84,1
12190,S2,2S,84,1
12190,S3,2S,84,1
12190,S4,2S,84,1
12191,A1,1A,48,6
12191,A2,1A,48,6
12191,A3,1A,48,6
12191,A4,1A,48,6
12191,B1,2A,56,4
12191,C1,3A,56,2
12191,C2,3A,56,2
12191,C3,3A,56,2
12191,C4,3A,56,2
12191,D1,3E,72,4
12191,E1,EC,72,5
12191,E2,EC,72,5
12191,E3,EC,72,5
12191,E4,EC,72,5
12191,F1,CC,72,3
12191,F2,CC,72,3
12191,F3,CC,72,3
12191,F4,CC,72,3
12191,S1,SL,84,1.5
12191,S2,SL,84,1.5
12191,S3,SL,84,1.5
12191,S4,SL,84,1.5
12191,S1,2S,84,1
12192,A1,1A,48,6
12192,A2,1A,48,6
12192,A3,1A,48,6
12192,A4,1A,48,6
12192,B1,2A,56,4
12192,B2,2A,56,4
12192,B3,2A,56,4
12192,C1,3A,56,2
12192,D1,3E,72,4
12192,D2,3E,72,4
12192,D3,3E,72,4
12192,D4,3E,72,4
12192,E1,EC,72,5
12192,E2,EC,72,5
12192,F1,CC,72,3
12192,S1,SL,84,1.5
12192,S2,SL,84,1.5
12192,S1,2S,84,1
12192,S2,2S,84,1
12192,S3,2S,84,1
12192,S4,2S,84,1
12193,A1,1A,48,6
12193,A2,1A,48,6
12193,B1,2A,56,4
12193,B2,2A,56,4
12193,B3,2A,56,4
12193,B4,2A,56,4
12193,B5,2A,56,4
12193,C1,3A,56,2
12193,C2,3A,56,2
12193,C3,3A,56,2
12193,C4,3A,56,2
12193,C5,3A,56,2
12193,D1,3E,72,4
12193,D2,3E,72,4
12193,E1,EC,72,5
12193,E2,EC,72,5
12193,E3,EC,72,5
12193,E4,EC,72,5
12193,E5,EC,72,5
12193,F1,CC,72,3
12193,F2,CC,72,3
12193,F3,CC,72,3
12193,F4,CC,72,3
12193,F5,CC,72,3
12193,S1,SL,84,1.5
12193,S2,SL,84,1.5
12193,S1,2S,84,1
12193,S2,2S,84,1
12193,S3,2S,84,1
12193,S4,2S,84,1
12194,A1,1A,48,6
12194,A2,1A,48,6
12194,A3,1A,48,6
12194,A4,1A,48,6
12194,B1,2A,56,4
12194,B2,2A,56,4
12194,B3,2A,56,4
12194,B4,2A,56,4
12194,B5,2A,56,4
12194,C1,3A,56,2
12194,C2,3A,56,2
12194,D1,3E,72,4
12194,D2,3E,72,4
12194,D3,3E,72,4
12194,D4,3E,72,4
12194,D5,3E,72,4
12194,E1,EC,72,5
12194,F1,CC,72,3
12194,F2,CC,72,3
12194,S1,SL,84,1.5
12194,S2,SL,84,1.5
12194,S1,2S,84,1
12194,S2,2S,84,1
12195,A1,1A,48,6
12195,A2,1A,48,6
12195,B1,2A,56,4
12195,B2,2A,56,4
12195,B3,2A,56,4
12195,B4,2A,56,4
12195,B5,2A,56,4
12195,C1,3A,56,2
12195,C2,3A,56,2
12195,C3,3A,56,2
12195,C4,3A,56,2
12195,D1,3E,72,4
12195,D2,3E,72,4
12195,E1,EC,72,5
12195,E2,EC,72,5
12195,E3,EC,72,5
12195,F1,CC,72,3
12195,F2,CC,72,3
12195,F3,CC,72,3
12195,F4,CC,72,3
12195,S1,SL,84,1.5
12195,S1,2S,84,1
12196,A1,1A,48,6
12196,A2,1A,48,6
12196,B1,2A,56,4
12196,B2,2A,56,4
12196,B3,2A,56,4
12196,B4,2A,56,4
12196,B5,2A,56,4
12196,C1,3A,56,2
12196,C2,3A,56,2
12196,C3,3A,56,2
12196,D1,3E,72,4
12196,E1,EC,72,5
12196,E2,EC,72,5
12196,F1,CC,72,3
12196,F2,CC,72,3
12196,F3,CC,72,3
12196,F4,CC,72,3
12196,F5,CC,72,3
12196,S1,SL,84,1.5
12196,S2,SL,84,1.5
12196,S3,SL,84,1.5
12196,S4,SL,84,1.5
12196,S5,SL,84,1.5
12196,S1,2S,84,1
12196,S2,2S,84,1
12196,S3,2S,84,1
12196,S4,2S,84,1
12196,S5,2S,84,1
12197,A1,1A,48,6
12197,A2,1A,48,6
12197,B1,2A,56,4
12197,C1,3A,56,2
12197,C2,3A,56,2
12197,C3,3A,56,2
12197,C4,3A,56,2
12197,D1,3E,72,4
12197,D2,3E,72,4
12197,D3,3E,72,4
12197,D4,3E,72,4
12197,E1,EC,72,5
12197,E2,EC,72,5
12197,E3,EC,72,5
12197,F1,CC,72,3
12197,F2,CC,72,3
12197,F3,CC,72,3
12197,S1,SL,84,1.5
12197,S2,SL,84,1.5
12197,S3,SL,84,1.5
12197,S4,SL,84,1.5
12197,S1,2S,84,1
12198,A1,1A,48,6
12198,A2,1A,48,6
12198,B1,2A,56,4
12198,B2,2A,56,4
12198,C1,3A,56,2
12198,C2,3A,56,2
12198,C3,3A,56,2
12198,C4,3A,56,2
12198,C5,3A,56,2
12198,D1,3E,72,4
12198,D2,3E,72,4
12198,D3,3E,72,4
12198,D4,3E,72,4
12198,E1,EC,72,5
12198,E2,EC,72,5
12198,F1,CC,72,3
12198,S1,SL,84,1.5
12198,S2,SL,84,1.5
12198,S1,2S,84,1
12198,S2,2S,84,1
12201,A1,1A,48,6
12201,A2,1A,48,6
12201,A3,1A,48,6
12201,B1,2A,56,4
12201,B2,2A,56,4
12201,B3,2A,56,4
12201,B4,2A,56,4
12201,C1,3A,56,2
12201,C2,3A,56,2
12201,C3,3A,56,2
12201,C4,3A,56,2
12201,D1,3E,72,4
12201,D2,3E,72,4
12201,D3,3E,72,4
12201,D4,3E,72,4
12201,E1,EC,72,5
12201,E2,EC,72,5
12201,E3,EC,72,5
12201,E4,EC,72,5
12201,E5,EC,72,5
12201,F1,CC,72,3
12201,F2,CC,72,3
12201,S1,SL,84,1.5
12201,S2,SL,84,1.5
12201,S3,SL,84,1.5
12201,S1,2S,84,1
12202,A1,1A,48,6
12202,B1,2A,56,4
12202,B2,2A,56,4
12202,B3,2A,56,4
12202,B4,2A,56,4
12202,C1,3A,56,2
12202,C2,3A,56,2
12202,D1,3E,72,4
12202,D2,3E,72,4
12202,E1,EC,72,5
12202,E2,EC,72,5
12202,E3,EC,72,5
12202,F1,CC,72,3
12202,F2,CC,72,3
12202,F3,CC,72,3
12202,F4,CC,72,3
12202,S1,SL,84,1.5
12202,S2,SL,84,1.5
12202,S3,SL,84,1.5
12202,S1,2S,84,1
12202,S2,2S,84,1
12203,A1,1A,48,6
12203,B1,2A,56,4
12203,C1,3A,56,2
12203,C2,3A,56,2
12203,C3,3A,56,2
12203,D1,3E,72,4
12203,D2,3E,72,4
12203,D3,3E,72,4
12203,D4,3E,72,4
12203,E1,EC,72,5
12203,F1,CC,72,3
12203,F2,CC,72,3
12203,F3,CC,72,3
12203,F4,CC,72,3
12203,F5,CC,72,3
12203,S1,SL,84,1.5
12203,S2,SL,84,1.5
12203,S3,SL,84,1.5
12203,S4,SL,84,1.5
12203,S1,2S,84,1
12203,S2,2S,84,1
12203,S3,2S,84,1
12203,S4,2S,84,1
12203,S5,2S,84,1
12204,A1,1A,48,6
12204,B1,2A,56,4
12204,B2,2A,56,4
12204,C1,3A,56,2
12204,D1,3E,72,4
12204,D2,3E,72,4
12204,E1,EC,72,5
12204,F1,CC,72,3
12204,F2,CC,72,3
12204,F3,CC,72,3
12204,F4,CC,72,3
12204,F5,CC,72,3
12204,S1,SL,84,1.5
12204,S2,SL,84,1.5
12204,S1,2S,84,1
12205,A1,1A,48,6
12205,A2,1A,48,6
12205,B1,2A,56,4
12205,B2,2A,56,4
12205,B3,2A,56,4
12205,B4,2A,56,4
12205,B5,2A,56,4
12205,C1,3A,56,2
12205,C2,3A,56,2
12205,C3,3A,56,2
12205,C4,3A,56,2
12205,D1,3E,72,4
12205,D2,3E,72,4
12205,D3,3E,72,4
12205,D4,3E,72,4
12205,D5,3E,72,4
12205,E1,EC,72,5
12205,E2,EC,72,5
12205,F1,CC,72,3
12205,F2,CC,72,3
12205,F3,CC,72,3
12205,F4,CC,72,3
12205,S1,SL,84,1.5
12205,S1,2S,84,1
12205,S2,2S,84,1
12205,S3,2S,84,1
12205,S4,2S,84,1
12205,S5,2S,84,1
12206,A1,1A,48,6
12206,B1,2A,56,4
12206,B2,2A,56,4
12206,B3,2A,56,4
12206,C1,3A,56,2
12206,C2,3A,56,2
12206,D1,3E,72,4
12206,D2,3E,72,4
12206,D3,3E,72,4
12206,E1,EC,72,5
12206,E2,EC,72,5
12206,F1,CC,72,3
12206,F2,CC,72,3
12206,F3,CC,72,3
12206,F4,CC,72,3
12206,F5,CC,72,3
12206,S1,SL,84,1.5
12206,S2,SL,84,1.5
12206,S3,SL,84,1.5
12206,S1,2S,84,1
12206,S2,2S,84,1
12206,S3,2S,84,1
12206,S4,2S,84,1
12206,S5,2S,84,1
12207,A1,1A,48,6
12207,B1,2A,56,4
12207,B2,2A,56,4
12207,B3,2A,56,4
12207,B4,2A,56,4
12207,C1,3A,56,2
12207,D1,3E,72,4
12207,D2,3E,72,4
12207,D3,3E,72,4
12207,D4,3E,72,4
12207,E1,EC,72,5
12207,E2,EC,72,5
12207,E3,EC,72,5
12207,E4,EC,72,5
12207,E5,EC,72,5
12207,F1,CC,72,3
12207,F2,CC,72,3
12207,F3,CC,72,3
12207,S1,SL,84,1.5
12207,S2,SL,84,1.5
12207,S3,SL,84,1.5
12207,S4,SL,84,1.5
12207,S5,SL,84,1.5
12207,S1,2S,84,1
12207,S2,2S,84,1
12207,S3,2S,84,1
12208,A1,1A,48,6
12208,A2,1A,48,6
12208,A3,1A,48,6
12208,A4,1A,48,6
12208,A5,1A,48,6
12208,B1,2A,56,4
12208,B2,2A,56,4
12208,B3,2A,56,4
12208,B4,2A,56,4
12208,B5,2A,56,4
12208,C1,3A,56,2
12208,C2,3A,56,2
12208,C3,3A,56,2
12208,C4,3A,56,2
12208,C5,3A,56,2
12208,D1,3E,72,4
12208,D2,3E,72,4
12208,D3,3E,72,4
12208,D4,3E,72,4
12208,E1,EC,72,5
12208,E2,EC,72,5
12208,F1,CC,72,3
12208,S1,SL,84,1.5
12208,S2,SL,84,1.5
12208,S3,SL,84,1.5
12208,S4,SL,84,1.5
12208,S5,SL,84,1.5
12208,S1,2S,84,1
12209,A1,1A,48,6
12209,B1,2A,56,4
12209,B2,2A,56,4
12209,C1,3A,56,2
12209,D1,3E,72,4
12209,E1,EC,72,5
12209,E2,EC,72,5
12209,E3,EC,72,5
12209,E4,EC,72,5
12209,E5,EC,72,5
12209,F1,CC,72,3
12209,F2,CC,72,3
12209,F3,CC,72,3
12209,F4,CC,72,3
12209,S1,SL,84,1.5
12209,S2,SL,84,1.5
12209,S1,2S,84,1
12209,S2,2S,84,1
12209,S3,2S,84,1
12210,A1,1A,48,6
12210,A2,1A,48,6
12210,A3,1A,48,6
12210,B1,2A,56,4
12210,B2,2A,56,4
12210,C1,3A,56,2
12210,C2,3A,56,2
12210,C3,3A,56,2
12210,D1,3E,72,4
12210,D2,3E,72,4
12210,E1,EC,72,5
12210,E2,EC,72,5
12210,E3,EC,72,5
12210,F1,CC,72,3
12210,S1,SL,84,1.5
12210,S1,2S,84,1
12210,S2,2S,84,1
12210,S3,2S,84,1
12211,A1,1A,48,6
12211,B1,2A,56,4
12211,C1,3A,56,2
12211,C2,3A,56,2
12211,C3,3A,56,2
12211,D1,3E,72,4
12211,D2,3E,72,4
12211,D3,3E,72,4
12211,D4,3E,72,4
12211,E1,EC,72,5
12211,E2,EC,72,5
12211,E3,EC,72,5
12211,E4,EC,72,5
12211,E5,EC,72,5
12211,F1,CC,72,3
12211,S1,SL,84,1.5
12211,S2,SL,84,1.5
12211,S1,2S,84,1
12211,S2,2S,84,1
12212,A1,1A,48,6
12212,A2,1A,48,6
12212,A3,1A,48,6
12212,A4,1A,48,6
12212,B1,2A,56,4
12212,B2,2A,56,4
12212,B3,2A,56,4
12212,B4,2A,56,4
12212,C1,3A,56,2
12212,C2,3A,56,2
12212,C3,3A,56,2
12212,C4,3A,56,2
12212,D1,3E,72,4
12212,E1,EC,72,5
12212,F1,CC,72,3
12212,F2,CC,72,3
12212,F3,CC,72,3
12212,F4,CC,72,3
12212,F5,CC,72,3
12212,S1,SL,84,1.5
12212,S2,SL,84,1.5
12212,S3,SL,84,1.5
12212,S1,2S,84,1
12212,S2,2S,84,1
12213,A1,1A,48,6
12213,A2,1A,48,6
12213,A3,1A,48,6
12213,A4,1A,48,6
12213,B1,2A,56,4
12213,B2,2A,56,4
12213,B3,2A,56,4
12213,C1,3A,56,2
12213,C2,3A,56,2
12213,D1,3E,72,4
12213,D2,3E,72,4
12213,D3,3E,72,4
12213,E1,EC,72,5
12213,E2,EC,72,5
12213,E3,EC,72,5
12213,E4,EC,72,5
12213,F1,CC,72,3
12213,F2,CC,72,3
12213,S1,SL,84,1.5
12213,S2,SL,84,1.5
12213,S3,SL,84,1.5
12213,S4,SL,84,1.5
12213,S1,2S,84,1
12213,S2,2S,84,1
12213,S3,2S,84,1
12214,A1,1A,48,6
12214,A2,1A,48,6
12214,A3,1A,48,6
12214,A4,1A,48,6
12214,A5,1A,48,6
12214,B1,2A,56,4
12214,C1,3A,56,2
12214,C2,3A,56,2
12214,C3,3A,56,2
12214,C4,3A,56,2
12214,C5,3A,56,2
12214,D1,3E,72,4
12214,E1,EC,72,5
12214,E2,EC,72,5
12214,E3,EC,72,5
12214,E4,EC,72,5
12214,F1,CC,72,3
12214,F2,CC,72,3
12214,F3,CC,72,3
12214,F4,CC,72,3
12214,S1,SL,84,1.5
12214,S2,SL,84,1.5
12214,S1,2S,84,1
12214,S2,2S,84,1
12215,A1,1A,48,6
12215,A2,1A,48,6
12215,A3,1A,48,6
12215,A4,1A,48,6
12215,B1,2A,56,4
12215,B2,2A,56,4
12215,B3,2A,56,4
12215,C1,3A,56,2
12215,C2,3A,56,2
12215,D1,3E,72,4
12215,D2,3E,72,4
12215,E1,EC,72,5
12215,F1,CC,72,3
12215,F2,CC,72,3
12215,S1,SL,84,1.5
12215,S1,2S,84,1
12215,S2,2S,84,1
12216,A1,1A,48,6
12216,A2,1A,48,6
12216,A3,1A,48,6
12216,A4,1A,48,6
12216,B1,2A,56,4
12216,B2,2A,56,4
12216,C1,3A,56,2
12216,C2,3A,56,2
12216,C3,3A,56,2
12216,D1,3E,72,4
12216,D2,3E,72,4
12216,D3,3E,72,4
12216,D4,3E,72,4
12216,D5,3E,72,4
12216,E1,EC,72,5
12216,E2,EC,72,5
12216,E3,EC,72,5
12216,E4,EC,72,5
12216,E5,EC,72,5
12216,F1,CC,72,3
12216,S1,SL,84,1.5
12216,S2,SL,84,1.5
12216,S1,2S,84,1
12216,S2,2S,84,1
12216,S3,2S,84,1
12216,S4,2S,84,1
12216,S5,2S,84,1
12217,A1,1A,48,6
12217,B1,2A,56,4
12217,C1,3A,56,2
12217,D1,3E,72,4
12217,D2,3E,72,4
12217,E1,EC,72,5
12217,E2,EC,72,5
12217,F1,CC,72,3
12217,F2,CC,72,3
12217,S1,SL,84,1.5
12217,S2,SL,84,1.5
12217,S1,2S,84,1
12217,S2,2S,84,1
